Sr.No,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
95,Lebanon,835.3117349318682,915.4581406950206,1112.7929525596473,1415.2114528927232,1774.549812662285,1617.8701493858728,621.5217937870864,1033.1056772601123,1250.3384916542914,1583.9381586969878,1837.9150218728807,1719.8723986896896,1156.5800640024238,1211.088766329238,835.4489831940103,705.1733924898119,849.0210761786823,642.9822539777556,1005.7266338025503,808.9726012321169,820.9354960790787,1187.9009383052128,1530.9886845774267,2071.077269198626,2408.2311391951594,2905.808974693092,3379.176294637453,3796.6944656840487,4046.6488553527925,4002.0946635170767,3860.1991498118705,3888.013758979488,4208.177785592528,4395.654947854724,4625.304246737148,4630.009213556007,4665.962801375824,5162.03295874524,5957.6967541453405,7149.791498034738,7695.245414608371,7914.109568101385,8500.180562954387,8255.209210574101,7665.379691844695,7802.751367738089,8172.299475956666,8679.897422115517,9225.845154876703,8987.165235262877,6888.497847259208,6565.362003116116,7159.368925775634
96,Lesotho,77.60848990791851,71.96803693469039,82.35880997851375,120.44823318725555,132.64347668734348,133.4244059821763,127.50544057332392,162.03396085366612,217.26234513072077,229.95525696900754,294.2181237105565,290.5740868977304,259.3287087565229,257.4876729339704,220.56976628862975,171.90511152812985,187.04865594326247,244.7267229560726,275.43009010476356,285.1144999727551,326.7891930279,357.78585695657034,422.44123527653187,413.87881151628045,417.90779844702837,461.96483676343,457.8033467328802,493.77857477442393,430.2247247157532,428.42505224710266,411.33117186455047,376.57826467671913,350.4531381752203,518.3297186293711,662.6312909838465,737.5990076706514,770.4600388874035,848.0773735035751,885.6592701767604,866.4751090619383,1104.5969654243286,1265.6431404804823,1206.1583494182014,1140.668654652637,1165.050695348508,1113.8368440963889,986.2652576069744,1061.916961830631,1162.3653344994968,1073.8841204479527,910.1562442812859,1054.9327497341637,991.9957897035018
97,Liberia,216.25228432257444,222.2400499980688,234.69810933844693,267.2046020179478,318.1233426162605,371.9775219665572,374.95427010582597,407.4133619743769,433.4192708833898,484.73454359910556,483.89056857862846,540.4944066663651,544.6358408518843,525.0184628791395,502.0871058424409,480.6111578926689,458.81962651678765,468.42791056836205,484.2926785479327,485.5265277556229,269.35616461913236,277.8635168695301,168.59731387987875,116.45096355867554,96.31967421388501,97.42441825186634,111.98668173646962,175.64206814081317,193.60995012170244,220.81009146720683,222.7614440195301,213.91144829973223,224.36224673666823,171.48584244708482,206.22221001669524,216.21671802929168,235.98441192140874,261.2353209973739,290.9706341653437,295.7696489636795,321.3965525990832,367.8413833514703,400.3010337647227,437.2855499486935,454.2640413612609,578.6664394495709,585.8357785655502,576.0293005653343,561.4107742661612,517.972477222484,487.63602782774694,551.3997322764053,615.764237184926
98,Libya,2084.078386022375,2492.198771573089,2903.7828286707218,3839.8817632312357,6433.6361339575615,5955.526538305045,7340.655127316301,8186.895347806793,7674.265103714102,10057.944674412709,12888.76175740025,10744.372430261603,10058.331535965013,9286.822329956573,8117.400442279297,8111.9702697107605,6399.794697167233,5788.089721086817,6355.72375790266,6551.444562202393,7337.378584688807,7924.80871904165,8200.045179658773,7255.6911118759745,6630.1584508525775,5977.618429560163,6490.406074879356,6771.039896606175,6002.20813756636,6650.807579628915,7463.059900574869,6456.002586593322,4127.7004768166835,4907.382315393695,6179.1523127943,8368.075947230936,10060.357814081148,11158.116662967348,13921.89593710689,9560.803807675233,11611.358595305446,7784.133213692616,15765.419790482216,12589.670234272082,9408.752546423379,7867.515731024114,7945.006050169188,10529.116268567988,11838.298707500018,10542.429020335816,7039.725252494277,5791.254976497968,5950.5461919966265
99,Liechtenstein,5245.289705282352,5984.877392205079,7012.904289409796,9266.29268039226,10962.529810607679,12405.673733739277,13763.657336416698,15796.077268004517,21586.29958363514,25473.579568200854,27390.110991914662,23990.183553801813,24469.240370643056,24482.631468131724,24007.171973525183,25435.870016783734,37134.64865513137,46113.772894010355,52018.387361948466,51177.82582069251,61041.55980494536,65098.57900326461,68730.47092561277,66999.00287355632,73753.332270949,87252.99460303025,86734.37708767017,80687.52513195288,85198.56806503082,90341.74625179876,83182.28870500429,82572.10790512685,88255.90660844377,99891.25729747066,111385.75378863756,116930.18489084458,126805.12810768852,144784.44982757227,158755.6008902816,139644.90394885256,156462.0947888191,175415.28392605067,165304.3654948918,173659.4965285415,179465.4472046988,167809.2126811104,165845.9288475986,170875.7399114877,175286.61927431193,167247.97956114952,165287.24545130474,197504.5849570217,197267.66239486248
100,Luxembourg,4295.980255798999,4441.41529778654,5495.015688985812,7474.153798152957,9060.366315063226,8831.060598960683,9619.843937163221,10576.587180024297,13068.7792303089,15201.34016077546,16550.114288608896,13865.527848288437,12607.951236013987,12379.988847955035,12133.980653543176,12489.782487850534,18159.187903488924,22457.29676777382,25221.58885321137,26628.74204604378,33516.30615550341,35802.38867296574,39639.193713014065,40144.11629115323,44031.478876947345,51156.95232712271,50568.20315091386,46756.85054648063,47570.459728382586,50987.16175742525,48613.62152825165,48427.959134055185,52787.67057492023,65582.57891098995,76458.97572003798,81007.82476077911,90752.89179527128,107361.3150923479,119940.36819565212,108962.5065903545,110752.34732547471,118901.64336260041,112667.72106890602,120030.980980264,123569.7267537175,105455.89574481548,106581.88700665908,110203.00820748477,116793.61974568914,112731.53076599175,116909.07932946188,133867.19033767792,125897.19985332448
101,Madagascar,158.50821498158666,166.35671961622072,184.4537839821055,220.41167440399218,242.26847336934705,279.89975130629233,259.6126684521712,272.46606546113236,299.3886052618757,377.17562919339326,427.59379009815854,369.5760666542859,352.4238461255728,341.322042077604,277.82715257538604,266.8503941935045,360.62284201956237,276.08485575184943,255.41353032644835,253.74529082528016,303.735875637628,255.8418192119259,278.14397773301846,300.55251738429683,257.22143616645934,264.49671822248956,323.9293829425579,278.51730214535064,284.5722801001392,274.63033463378065,277.60211281801554,314.6986916209754,296.5914736578906,358.5448888280783,277.58947224764586,311.2698182198229,330.8891378296769,427.8363292353168,522.8306218516627,455.40737368456365,459.3754079984729,516.9025392446861,504.17373779112023,526.6880197055791,517.136183196789,455.6380345285245,464.61615841419325,503.4980586798939,512.5439915182403,512.2796655827365,462.5685828844791,503.3520811447834,505.0355276447721
102,Malawi,125.21874420208384,153.6146684817297,171.08552856618107,160.68461360654962,193.0798679265614,209.80974453490333,222.71884999649728,259.61026326943545,295.1959641902934,305.20919524058155,356.82545516367213,343.0121418048437,311.55192131112676,312.20706893296165,294.02873727155514,265.9326600120438,268.5569830219523,267.41342396933175,282.4608934134722,323.75393101855474,331.9110225073511,372.0704474457538,324.76202003817366,352.170900310344,210.64798122832994,244.60616644878849,288.5247623982479,298.77304696707785,299.50713552528094,292.417637804419,280.5475394787971,269.73170299344457,296.62713445791695,265.4844530301412,280.0932391623302,286.60949610486745,304.7661878814308,328.47613079800595,383.0981156307217,432.9782430494314,472.8535173014852,554.9795701535937,404.9891460366686,382.3877897430719,440.33460268621513,485.0341064536083,409.2821454392806,500.1655537126801,537.8529659544268,585.7664340464559,607.3838338874424,628.6945059471636,615.464513792484
103,Malaysia,374.92288026281926,402.2148715331892,466.9066263040694,692.6815964349304,837.7634722527145,802.996013819714,927.8051595323334,1075.3391098887298,1304.0675272793856,1647.6310738989378,1852.963366831945,1843.3493697511137,1925.4681152329201,2123.2585973212613,2311.1707058045067,2065.088612282186,1782.5424797232872,2007.1726540135328,2134.5188735743277,2282.47025147258,2513.2413954774393,2727.065743165556,3192.778691162421,3511.5326289218447,3802.315286746535,4411.441647897952,4874.543621191749,4714.024400774067,3309.1939916271654,3538.3629928858745,4087.562593493844,3941.122666213687,4177.10494176499,4454.526763836562,4924.338111265821,5536.837970412456,6137.150609674764,7143.999445559121,8343.302548039552,7167.8773758324705,8880.146039642881,10209.371909401887,10601.510913682556,10727.670553305372,11045.583644409531,9699.583367599611,9555.64967457516,9979.705978570715,11073.981386202044,11132.10526349743,10160.82688159134,11109.268278688005,11971.92496131473
104,Maldives,343.9225322371439,371.8588784989422,421.02385491612216,502.1008771645031,617.4418505285923,375.70103854849765,332.9144521054938,301.39231297328894,342.5635099574233,527.0326448001065,564.7617343502169,580.3508576572999,716.9665093271846,728.7170567778763,816.7504724178988,871.9947681037607,939.0179604015207,902.448212564652,1041.6884397145925,1135.0393538333265,1247.7600922129438,1374.1447011531984,1554.8991033018826,1711.7708853477602,1842.5233399499893,2193.372226344192,2423.089553720141,2681.4455317512707,2800.0915180069505,3007.511473959712,3137.0216836816207,3087.5217249291127,3124.78783958838,3539.8015514709346,4060.5344129073096,3789.2320134222587,5010.1634248539285,5746.644254362155,6743.130962752647,6719.330267770681,7158.061421385604,7409.33169823674,7447.415451201153,8222.558019482683,8872.128657449317,9480.431377790781,9708.141548529013,10194.74647237797,11034.723403911506,11349.859321296544,7216.8165926112215,10076.31725989937,11780.816910239615
105,Mali,52.06097948303089,61.29803107304228,68.26864335625855,77.75594676839387,71.70539805705751,104.86491575610052,121.99729322180727,139.35674158222156,158.36912503479633,196.21422323447757,223.96030940724282,202.1760825336914,173.703385596357,149.39489474440256,143.78320884619288,153.93171577695782,220.6499168937318,256.7276812869731,261.1454101496236,257.20312527971856,305.39086178209925,329.6663149779625,332.4464146195241,321.3566381229899,229.96823373342824,285.94689536391627,310.67296108522316,277.2239194222668,308.373290956761,315.0558914658109,262.8439473917463,299.15043253982833,325.4303229171807,381.0923249107186,426.9507769198538,473.8065337980183,506.46154762732334,578.4919988015805,670.1082452385241,677.2613031428281,687.65693453787,809.1223441126292,753.4352314522699,778.9785320828144,819.7662910669452,722.9567971580979,750.0518090225291,795.6828021185291,856.3565959388076,840.1757461313067,822.9061375237948,881.5100886380701,833.2972552117393
106,Malta,827.3161815857284,873.8872892332868,973.874252280857,1137.6008006592683,1232.3583576814435,1545.4682851211487,1706.3215115705373,2005.4266215755044,2522.458170428438,3153.36305791715,3900.481853210267,3844.6906361768333,3782.4725669881077,3538.315026696641,3313.369169871171,3332.2609079719414,4241.8636184114,5131.827212187441,5863.779467455318,6092.94325420388,7255.618454266354,7763.84868448455,8457.303054206131,7514.120506118247,8243.558744316448,9743.188348918784,9922.227139630268,9756.305757205888,10218.924283173068,10408.19625218487,10193.604874796041,10166.021132539649,11046.751326340735,13389.108031769574,14916.065793809941,15615.3221988761,16547.283473848867,19354.296723661628,21990.060950860974,20928.47342209577,21556.7866868651,22726.107331518284,22010.26593634427,24108.26671713372,26006.52637301748,24282.780999160335,24930.363710040627,28122.28716980262,31336.064545943824,31753.8794111904,29596.238730530542,34337.433584733466,33942.34384553716
107,Marshall Islands,354.0857357420001,372.8535656401945,401.32662254823794,459.0494867173419,586.8331932452052,622.890376012127,655.2471391789444,705.5539222468179,749.9318546768366,834.3835674066404,842.8260597724146,942.5312923327011,1019.5390957216002,1171.3425156358583,1217.142586211502,1136.7395410913198,1394.4502923976609,1509.2442191728787,1633.189140934374,1633.3016804481194,1720.2002736334614,1769.883429324379,1928.912818910757,2082.562540863027,2239.1347913322634,2467.39558597294,2255.24717684039,2100.8134764505903,2109.7886351666543,2106.5863209124345,2119.082767778106,2250.4536415930015,2422.5646102466235,2408.5628796359165,2442.07871773675,2533.564716491525,2633.2861939197164,2773.418057663126,2712.373086071057,2810.5326815069134,3001.3200539164295,3238.887183553265,3445.3154799532595,3611.699680635613,3672.680279259803,3703.6490386561427,4153.116927724554,4507.623879458325,4769.190610798234,5188.970443570023,5567.971598369152,6172.1442568370985,6727.7995621737355
108,Mauritania,407.20705612217955,423.71729666328037,480.6190559745546,528.9515769105445,651.1258713860925,821.7901274723421,893.9870015170407,889.2869829144754,850.1409009355311,1029.0451009414576,1232.7854726469434,1292.5205706757008,1155.1806462501272,1139.9705071885583,962.8143959385046,876.4308784478588,1000.3228853659505,1101.0402082341748,1124.8374305358752,1118.8016707578022,1140.8662297893393,1187.5775283260734,1157.7662157659613,949.4708561275372,972.1804043103863,996.0051521171949,987.4712099303151,938.2181212530834,796.8425146427777,757.809078360693,660.3038517242362,632.2141493718071,629.7819096724911,711.3824817312654,827.164132571847,974.9206482195943,1272.0824340507115,1378.2151213629218,1610.2369573827898,1418.9408254236434,1646.1304472763675,1919.4522478150104,1850.3849674295548,1929.775660627262,1712.3908458616006,1562.7268525324512,1579.2007017963024,1634.6421735532488,1749.9542364537308,1839.9627782334646,1868.4682482373119,2166.044796625597,2321.96914241534
109,Mauritius,247.58273602285823,274.39636244617907,339.3844960052866,419.6696695282895,688.2677043033993,682.805144641382,836.9323811729791,965.799849823395,1173.577242423653,1378.7067909218163,1268.366946054736,1260.5197824056165,1172.5461060637547,1169.035095586308,1100.3502140642543,1122.6213681632628,1506.6419981739928,1862.5106886846795,2080.227666059322,2102.2761113946303,2508.582638782573,2653.1590424062742,3050.517939166003,3046.032161759559,3285.653197625234,3682.6711993284794,3986.012533554741,3737.2607865515147,3688.379300932045,3762.644773437614,4004.5524447037233,3931.6888678058813,4096.606600552895,4888.712155373514,5493.81648581251,5385.548483927325,5557.395753353492,6414.491402501804,7831.372698328823,7132.644232964552,7795.0883173849725,8955.132207439654,9054.309833384586,9524.335420279636,10118.410769315313,9285.282596606052,9733.401560306711,10591.698260917861,11375.55222669791,11136.759227982002,8784.708756472057,8835.400009840041,9925.82900333248
110,Mexico,943.943031397764,1008.860608880841,1126.949880279184,1336.6685857900711,1688.1572298516965,2002.6619695037211,1963.5725895545982,1757.3915178174564,2138.3762874786503,2723.130443793294,3675.7587938479383,4613.235322350054,3141.505381982107,2639.09900365011,3053.3002031637134,3148.636172750378,2169.9494249391305,2311.0286354254927,2782.082682780091,3330.5703426248697,3852.622313488463,4521.155525924525,5126.982943441424,6118.526510490989,6268.718941961218,4225.400444889246,4718.573827019025,5617.430243991007,5882.421592521241,6552.661419280822,7581.845374190003,8009.15862764386,8032.991842252258,7473.932258113464,7883.523423669944,8702.114748816435,9545.287018956606,10178.442549274783,10589.952190080863,8495.653080037771,9823.16381546328,10766.609940231074,10842.732815044268,11317.491355853543,11490.021691422626,10098.17339448781,9152.737060325719,9693.330261543542,10130.3208730856,10434.56743883823,8895.615078050529,10363.192551798284,11476.67880577636
111,Micronesia (FS of),357.5116377629728,380.7507458012625,427.5246767847105,578.0113634584983,745.7356754942641,728.682930826418,723.6805195183814,715.2157276459855,790.5157050970367,862.4262082737405,892.1568696837442,1032.7131960627014,1050.5345476143339,1072.721369042608,1049.7644459511591,1228.883886956324,1316.4153677666295,1337.7133932898917,1445.46095781528,1492.8302822430678,1601.3711550358507,1751.5210053073376,1837.8315337292138,1948.5051400547015,1963.3604057182756,2010.8569356826915,1974.266101006454,1860.2203935824643,1970.9766709153905,1977.518993356584,2087.4494534907662,2143.0148372458643,2156.169958568469,2190.614596842717,2158.725030958919,2259.2752839372633,2297.0961278682876,2344.4030146441223,2420.74905247277,2598.403307746505,2760.011544038369,2885.440850148767,3023.5850303052703,2920.700402360762,2928.4483783387145,2891.3225320202446,3022.653281783034,3320.35505750249,3623.329147472708,3699.081514468616,3639.412698695877,3571.3367688785565,3741.057767772678
112,Monaco,11706.408105090417,12907.45186809574,15647.128858821421,20160.375873388417,21632.946330016228,27057.417844463533,27514.584292935226,29922.63093387965,36521.05534014689,43789.756074881254,49571.59228056435,43178.43648930572,40596.358671784845,38290.16341228092,35754.570250520985,36749.36115982881,50616.08160980943,60604.27635790583,65427.40692442909,65231.05262110199,80086.88369107369,79476.5208388494,87097.7516180354,81608.45685371393,85363.8838059036,97328.16891988128,96888.64986673565,86981.56147681389,89317.27895233186,88184.14471611453,80306.58684639285,81196.5218499486,88309.37094794441,108995.20120890322,125617.73658880712,130766.80638410267,143160.54394919457,184397.8655283515,203275.31700022327,168278.84536975395,161623.65254075275,179134.7454638388,165508.1876129237,185001.7962396346,195511.3940926041,170270.15074333205,174294.01287045405,173611.7843010223,193968.16638787073,199382.78120688218,182537.30460069727,235132.74555656745,240535.04330897535
113,Mongolia,156.21443217796298,167.43850711552474,176.1957473006258,196.85042832781448,217.2936514715114,245.63645397201154,261.6306203531031,291.2485387836302,326.18276872421774,359.0686252391748,406.82888864752505,471.12509989511364,528.9581419649357,567.5082477995277,607.4894295818743,645.7011782840256,702.4399951028963,726.2845839124833,770.3685331830087,815.5318273212453,809.2742062840853,750.4901666345139,685.1993342871476,669.0965833835451,688.5090650137114,738.5200910193457,696.7700586742995,616.4236325589891,563.0265026490104,519.422395534993,537.8383978472821,594.6128672892715,649.1180350769309,735.0559492851403,910.0900837661989,1143.2854967740698,1533.5969901637463,1884.5512075393674,2475.465860853957,1993.0746573039803,2660.2886119927307,3793.7541942012854,4402.299364439736,4422.291040461811,4211.948098707077,3919.354485367185,3690.75677749301,3708.2481665195005,4165.022820779153,4394.947150112733,4041.1741421536394,4566.140131026753,5045.50472196626
114,Montserrat,683.3195064374729,788.6113957267445,910.9670217796851,1011.5304257706133,1104.4435533779683,1247.2584925567808,1090.201857554702,1201.5039864585435,1375.3323964179026,1667.227511390199,2472.4679823029455,2928.503239804146,3259.4855857805055,3481.5357905982905,3734.7871564257666,3923.535898897187,4179.9420857171535,4542.434126503998,5169.393675218873,5846.139907118427,6979.75683411315,6088.271885282955,6663.487226839026,7033.398895910679,8161.873018235334,8253.06654412744,7118.950193226278,6225.2751973928935,6130.968083077616,6420.915875126037,6995.083834320892,7638.888888888888,8657.538216329782,8925.86989409985,9469.2630775105,10414.249749429804,10908.350751935617,11337.88433012589,11924.325655110864,12195.381585650524,11241.618289005894,12840.153194920378,12751.907686581053,11873.290456124787,11672.056138498427,12133.125416382976,12357.332750646417,12697.737107185925,14244.68744955095,14936.490319398197,14855.14403292181,15971.121676351468,16460.81160887539
115,Morocco,304.0958931806999,317.06653885323334,371.20730987425014,444.3527494634362,533.1613906469008,608.8627775245799,633.7898815971483,712.5594334335321,831.9257178094634,974.6222229082922,1122.9083587812188,887.7312821893726,872.8762166416698,768.9145440220847,686.1727881944427,676.568894863847,871.7381166845541,943.2442116590593,1092.8389277566228,1110.835397696329,1233.9720320131887,1307.9276624539204,1315.079919931262,1219.3648724331872,1360.0819540063476,1455.9807696905825,1593.2888724843297,1431.9565887352248,1513.1380523541845,1481.7261902549915,1362.3393925422893,1370.1771448679895,1449.3610031481862,1764.9690235742605,1992.4039600427543,2055.236048916801,2236.938576871294,2530.717575674434,2957.3893338883136,2965.345721906053,2970.2159725707147,3223.1119940525477,3117.364548709128,3381.6158779358743,3478.414749631739,3183.747477643224,3178.0587244433254,3336.5286823562737,3544.3908672439106,3551.0912359602585,3307.6506605269074,3824.9963023177156,3494.918496746734
116,Mozambique,478.7455700932732,519.9340692431263,566.4754787436184,647.8078378257319,657.2343203897084,659.4717432329828,581.6368698100055,569.1668203838537,573.8442461536628,582.3530116585627,558.9001350698255,528.0647339428174,542.3007582386355,493.34773845169076,547.6384932428101,711.4045517228268,847.8423007707677,303.0395705513773,261.43467203201175,283.0207514561913,309.2818373682694,284.25691807675605,202.5563036198971,202.95020352199185,198.3593647124815,196.3244267269044,250.63683618711428,294.98517412021124,328.0183200435833,362.5134756351495,333.7740425348314,310.09506496177994,318.3089971004669,343.12873985437113,403.0207221366341,438.7934727350192,458.6151490599436,508.04488676466065,591.4398261256335,546.6007332373886,494.584024909495,615.2786612325793,681.4921170169131,681.0651121603506,690.4432246700061,603.8385115740911,435.7609928775001,464.29472190399196,510.3799995266744,512.2157610346017,456.5819289729429,504.03778715405934,558.2986035307725
117,Myanmar,98.68172993668786,98.7766240981442,89.44366576329244,113.86553365191192,133.74022587071718,121.27976842019608,132.16880030726978,132.80776155904127,145.33493682757296,163.46121838861686,176.45564054600277,174.10310804529482,174.77787940379406,176.68377439140363,178.51196500809942,179.13072929461367,143.88002297735096,137.29809397230005,107.154239089688,134.39742684748086,138.09802454311003,140.3932755592195,145.8040061296948,166.3061701573223,182.33376858730597,193.49737444472024,198.4685986693472,205.65487343071936,133.11687334482295,145.98988002801605,159.76268016991307,165.90125961177952,223.0869692459137,211.50895205997475,216.60722076785976,249.993941536706,288.0448967207303,376.35012480307034,530.7760510653537,671.9218781355765,839.1191334920928,1162.547110199259,1214.973186746665,1226.8819420515638,1298.1515789357923,1214.815337447357,1224.3686324053633,1233.5636046245602,1315.016211411843,1353.7320765714078,1496.910370367947,1332.445577192383,1203.6302203832302
118,Namibia,802.0605925559653,870.1516180481774,845.9469409916832,1040.7350076510202,1233.7391694478813,1276.0430714936394,1190.6777154664467,1289.1064157802882,1460.2603541036972,1775.29255734474,2481.5635701968968,2278.633174584768,2107.0794952138,2223.8254239157645,1837.3526965347419,1470.9788439561908,1603.782298592143,1973.578713786878,2065.563442812866,1968.1657939374702,2037.9106035296156,2117.005725786641,2346.276243278544,2153.3421868863443,2352.6616431800226,2478.2537362239896,2417.5778729647677,2453.866753788819,2231.1144050621256,2175.4493953228543,2156.0901388358197,1916.2558986993367,1773.4316116984469,2571.9823374769717,3407.8509089895597,3703.0821761982693,4025.315182451086,4400.147893586372,4217.480259895944,4347.69976712922,5452.134988725192,5904.5173011761435,6005.306942611338,5516.795053813537,5539.1137740449885,4965.672828869449,4614.892179347085,5450.334422009798,5687.381186712097,5126.073108153393,4252.041621431616,4919.188931357637,4911.327649906374
119,Nauru,2303.5043520278723,2483.962349027115,2882.0924415044888,3674.888638059186,4709.2121024726275,4665.214025206369,4669.6070893059195,4589.676273134728,4908.100533450442,5034.027068234362,5488.7845354146,5810.398001219741,5534.481332675285,5200.272859081802,4934.023225705344,3974.877097964258,3909.783836901243,4233.361059779563,4775.2460312340145,4898.323531803663,5130.306201157012,4599.326119260512,4210.86930504052,3599.515783889047,3570.951002072226,3378.7613994271464,3262.204504765483,2984.1449958958165,2312.6570341196443,2367.0809834992424,2092.748046979989,1837.0022399026632,1841.6613308735568,2329.9586743336936,2672.730912363035,2548.2664737503273,2466.68681727044,2251.0537201718703,4056.0185315122076,5300.809267344418,5788.224979072124,8549.04450065895,11541.323743780711,11050.903728769992,12141.398112421191,9329.7410048413,10332.09789255484,11020.663090598104,11590.374054772157,10976.593270567642,11015.094289027134,12390.370114941867,11679.209019731836
120,Nepal,83.25230305159037,83.04893356883024,94.29808236018162,85.79527054534556,106.9756235087265,116.10453754529424,104.9733642879238,101.99408438101142,117.48090898500355,130.41817377499174,133.90735168486464,148.6919722316766,153.6581393560263,148.85087157513945,149.88150425864802,156.26456818775017,157.1240621653459,171.45988429384076,189.36701197866506,184.1089627600497,192.70412515900713,172.3019522025241,181.46780670532277,178.07440886645915,198.70386892954878,203.28638635810228,206.87779082925934,223.28447210334656,206.52183509507952,222.87421816944365,233.32641605241727,236.0510266158629,236.0281424347736,258.5396616532121,291.64538480013454,331.47880917463766,362.4676437320738,444.52798945634174,477.6604181779406,524.6392235349092,676.1248762274432,772.5578712037952,755.160506945856,765.53950156817,816.7796458815509,857.1850526511114,871.7658856083423,1044.6925147139534,1113.137497615492,1188.5288874857758,1119.609198475165,1226.7077421037186,1290.0103011282006
121,Netherlands,2927.289372400639,3380.648454726096,4105.79023426113,5374.084664468437,6302.665492185555,7365.653508104432,7980.215305803578,9257.96903427278,11247.328966425634,12796.995150996096,13811.299897256615,11544.949525326085,11085.28446261168,10678.068865096659,9964.667832783292,9909.763682909273,13765.055334729772,16697.462667759068,17741.147410148747,17395.26685432074,21300.590590707467,21765.30426030012,23958.146127173688,23181.737450935336,24700.544783608282,29280.553322750453,28990.647398227382,26666.207708225524,27859.17775581146,28261.56225714513,26192.77503708482,26981.56584971849,29372.500692093974,35886.973863066916,40577.84213754229,42127.8274633024,44917.17528305503,51700.691260571715,57593.46456172681,52492.38247492395,50944.75142295044,54132.11367213727,49982.50594111587,51989.40052062735,52552.61615640849,44906.997519644625,45754.7930118019,48460.51296016123,52877.54352208604,52420.6999565304,52183.342924140896,58833.06042622617,57391.635599632966
122,New Caledonia,3408.783501448427,3772.49300099663,4214.543527191227,4317.106896924284,4895.927168797844,5978.376121767737,5674.959321779376,5842.3665097860785,5823.99183282101,7126.553766467965,7957.415087197854,6487.663470364063,5952.607417079667,5346.220277968283,5078.410133083125,5352.599535415937,7379.261109197421,8961.44745910385,12230.639707720338,12619.158308873166,14269.34085102921,14603.679501392498,15697.69166807764,14793.488097496387,15562.15384960908,18169.36655771665,17673.767367188866,16999.758110806226,16715.414122327937,16794.84897666525,15399.415390359321,14579.832921283123,16156.669601663945,20897.523477799987,24657.322408776003,25754.196983799164,28387.483875189093,35322.50105798068,35685.08206104187,33736.78599305649,35785.355665751136,38820.07346677425,35604.85663525111,36717.50364122881,37823.951215821224,30861.137935795952,30740.836466734312,32260.577424696796,34738.845462943296,33204.34006595963,33011.628547997716,34994.26583446173,33189.57992519068
123,New Zealand,2345.504158943576,2766.825735613352,3306.2716073728498,4262.420059268323,4687.078843316841,4466.0131885227065,4445.288316849586,4840.890270047576,5875.0237644148465,6681.664553265758,7424.017925679579,7966.956974874178,7873.614473970074,7729.87867956836,7367.828484345376,7376.1152610645895,9230.588746332727,11655.449117153128,13953.833290544393,13388.565783141112,13375.033364094024,12590.049545765147,11906.679954900224,12771.316339120272,14793.073245557373,17189.420693779106,18638.409118464922,18354.21541232385,15007.632232276268,15631.109634113169,14121.93972427201,13911.292701184824,15833.621230715957,20873.536108258017,25100.749089363344,27759.098182584123,26684.832045960287,32498.315626884196,31249.153212873833,28207.74222183622,33710.57225214744,38411.55544472141,39953.58569255948,42893.96210209542,44595.658189536996,38789.01647455356,40453.09893465334,43519.86764389397,43791.577626013255,42943.494146244775,41967.119567072645,49364.707334544684,47412.06861052293
124,Nicaragua,466.4143817470166,480.5617629632106,496.8278903872331,598.5396718322156,806.4162029025028,817.2432144118803,920.5331810794362,1082.30461266226,1004.8991601811861,699.985833802215,861.2113698228181,883.6098498259691,961.0700875689361,1012.9949986389581,1015.7918869159812,955.8484796752616,945.1187353754011,939.8254942125654,832.4479319832009,830.2543581279833,840.8511964014074,844.3767759898278,875.1756350103407,913.1659457878237,832.0803976226524,872.1189930520363,892.2248692159376,893.6627333248746,928.7057395839985,958.4069271956365,994.0138663385075,1027.181555424088,989.9804702656131,996.5102586419922,1071.9239104718556,1155.018039665054,1223.1290029269746,1323.840779161567,1493.908203489291,1438.090745811368,1495.7309126967955,1644.8030838039574,1746.4274226374828,1794.7880288419603,1913.522086696179,2025.3231416932658,2079.4497615883724,2127.277953219879,1981.856370040336,1905.6375060957484,1876.6087660258086,2064.92416592001,2255.423693390206
125,Niger,124.41583914828097,129.78741955307376,158.47242414383015,164.4700968596575,183.89946470738485,227.9462505114159,262.4253136720528,301.3115904273926,396.2980597134885,503.49070842321316,594.7746802134335,502.9988550378012,444.6716982138178,385.5322825113105,303.08988170244595,289.9153311869187,363.7670341237283,408.25342120997436,411.6643564268343,372.65578497371683,428.9460919646911,394.6723870057628,397.4686929918538,353.5685460860065,211.74824162390516,247.76521224193286,256.4804150791949,228.4284426622728,252.3239841126273,239.90848038425221,202.26202874722182,212.77182651158213,234.3528495438255,278.6130204450167,295.00703886173704,330.98000527171996,345.737215920893,386.9663111223593,469.2787019909261,449.45666431686936,458.412528171132,497.6425865016541,510.55419718857246,544.0057121539407,561.4841072535171,480.74728929681726,497.0362014348104,514.5434766326152,567.3308999787579,550.9637691117579,564.8219973309591,590.6294772651623,588.168291941845
